,Sample_00,Sample_01,Sample_02,Sample_03,Sample_04,Sample_05,Sample_06,Sample_07,Sample_08,Sample_09,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19
Gene_0494,8.091921872097867,7.514833927420413,5.6015913498087135,8.895392532790023,9.088919739054925,5.8110112783302075,7.719448828899143,7.328968335933868,8.511954292837542,5.761499515558713,10.503894909026315,9.831647563195208,7.273648882534368,7.567162576723257,7.727155699444768,6.4433828939869935,7.113141163529929,7.459459264650782,11.225736741414256,9.893236616660873
Gene_0495,9.869309414673246,8.739851226008781,5.76534598213753,7.917017790845241,9.94097691922676,5.483470741265425,9.273106413746529,12.645218450525533,10.123633291979463,10.828058271123975,8.436677500884322,9.93586389752998,6.564293571291929,9.591727624682452,9.308776268121527,8.579822348075325,10.632014839436996,6.922430324305223,7.6258849670526745,8.190924082716593
Gene_0496,5.940778057821198,8.453863887600496,4.562139174092306,10.09390906885642,8.093274733131931,6.958214192192473,6.331252775409757,7.530841940761625,9.376519421544828,9.095477957475122,6.588924105443078,6.307920654744731,9.313797412639294,6.555305190769941,8.119819548159008,8.247509285048555,8.624124263453476,9.716540860363743,5.4740741262653545,4.177681349479025
Gene_0497,6.8651054375432965,11.603056815664372,12.044348200174756,11.662354271131775,7.614037264478621,4.435769836030342,3.3139217966963184,6.771923676901178,7.60385273970128,10.601250802111917,9.735610919084891,8.45481015798324,6.220310458117717,6.078440883510219,8.508255374142871,9.394101957679453,8.78376252449117,5.93080408078669,9.301335257584173,8.851821934202823
Gene_0498,5.858667187619643,6.431358059399488,9.376991949123132,7.530984929708218,11.178294603272914,9.002258552129152,7.026737623621462,7.979588799218135,8.126766785275436,6.54321937351658,6.174823603644747,9.402779787618998,9.690546594084191,9.207562939105918,11.030636188647604,6.916453527976796,11.34854153214226,6.198157762891695,5.974628873263015,4.4800822357014995
Gene_0499,7.108409372346366,6.992555326341092,9.051874560509301,8.487781883240903,5.614053257961727,7.214547523148365,7.257075957824629,4.448035506076215,6.038106545973261,6.458372738771821,10.867250039641892,8.382901431914705,9.324337507894999,5.0027290057015765,10.388428966027984,10.602204126048186,4.003310065710748,6.589366552168304,8.99153114603102,9.288776907076365
Gene_0500,6.643010539025557,7.389001073892694,6.805237877909715,8.220836093892238,10.394357062923826,6.457915685717591,10.001640995536828,6.436655855306225,6.304745575006232,9.637189236686426,9.843872756015234,9.702819873525309,5.368405183563718,7.0680980438558985,9.645977184006643,8.083083681127789,5.852614307605071,8.916635878250883,6.570385482017059,11.589049696784425
Gene_0501,11.089682924836517,9.208194852711134,10.722013409539548,8.129582700246763,9.530874988750032,10.95544059060415,8.490997363588626,7.489625656971433,4.590756083645768,7.833732948557012,9.646846369124622,9.89126685513526,9.00873013143682,6.91740181007552,4.046356862104819,7.00956980399053,7.391310257892097,7.374142065619972,9.237112713955849,11.97135282202968
Gene_0502,8.247058403682185,7.5665364216870765,7.481556373991815,8.248769533815429,6.343412479303202,8.24039711749211,8.9016246726636,8.419372127148977,8.915083868009562,8.867495218697071,4.456206635507113,9.273740316790807,6.657970308675093,5.808321673992085,5.791096344290008,8.867083220945059,7.554850145550294,4.636062432029179,8.956075630384566,5.120783738402345
Gene_0503,8.279642717036422,8.476997851346109,9.77115416339009,11.563369572933702,5.270647348198917,7.895052287873901,7.447329409911565,8.867499371921925,8.431337541867236,7.29490751452676,7.118195622778289,5.767098289631905,9.975723164813019,8.918408363199058,9.835536395590275,7.379207727048973,6.686329062611139,5.843369866741544,8.717835167481319,5.920413550943531
Gene_0504,11.6973261379331,5.384714837813119,8.547320238425003,11.133709414427573,9.198179518527619,8.351347424983558,6.063032706076209,5.236461622864592,9.540100217835171,11.012294481549894,7.122300019043657,5.721876984767298,3.083661138901963,6.038470312674924,7.77268631500192,11.198246481673468,9.346267384465937,8.610170809413505,7.199760677397738,6.833668565488088
Gene_0505,10.811295195015926,8.401477081516779,3.794798616157956,6.652920704205514,6.2835679364567465,6.90747198164507,9.12582132057017,7.7851102364115015,7.846269185992676,10.626946322650474,6.607077820426623,11.7283990517747,6.657384817257828,8.178396393225142,7.4375928091944665,8.246838267001921,8.889183990146257,8.867670480177754,6.49376533875884,5.754170645104859
Gene_0506,13.006343581811421,7.032031320798894,9.398424877343974,4.784717378953607,7.440774560190646,7.745601232035114,8.945630139855664,2.555091718016122,8.332281226156661,5.700517089264214,8.648691422389847,5.927341606323674,6.289034608148837,7.452744779213464,5.895341060793609,7.04893110652929,5.613248462913369,4.3336590966025454,10.035914104858719,5.407902614352143
Gene_0507,7.642638224784033,9.50578216298757,6.770111794967914,6.349668200508924,8.452476177334843,10.235867645454304,5.661369469827062,7.699704335965122,4.535010810065345,7.21359799263562,8.06840936907615,6.290750716489868,7.086016332349537,5.1835464633851,8.154157222762986,10.111388497766299,5.805712260459073,6.754656466895234,9.005092492908364,10.424181438645473
Gene_0508,5.013620375582137,7.6624305251681015,8.56626164463905,7.795887218742304,3.046415866245826,9.002180018617544,11.038672702181287,8.233323502339006,5.937787893411473,6.973745507271434,11.539826135311186,9.819925081721117,9.280053236768659,8.712825167068752,6.677725775618056,7.598857638688463,7.844154528642968,9.099148632128887,11.017837788533807,10.236676273586255
Gene_0509,5.161231288407919,8.447989937802097,9.473526690335794,9.23772066028927,6.741532473225162,13.828218431536722,5.445830875337762,5.8336231066679005,8.467190162523153,12.233606109927706,6.327610298591658,7.468343268706016,10.154587346031386,7.964275690224533,7.330792290939408,9.13126580377344,8.545035980459186,10.060877571273583,10.582937778130727,8.614006120010723
Gene_0510,8.583465450756618,8.428221964572266,8.978261113298576,8.110341275742927,7.998783035355421,10.393254241654486,11.032232360710086,4.984894110733158,8.020042303481139,6.6226111331095305,7.378057067027855,8.805032419470642,9.338876743084937,7.77574711277731,4.173319330554394,6.069908838847641,9.792999340400332,2.5191471559301375,10.374854303364,9.042459981289083
Gene_0511,10.632352163060045,7.602861626238079,3.87718915195419,8.860725283012997,10.549306248076682,9.849443611026842,6.674617033023929,8.173522150925294,6.934327462440152,6.361467071621256,9.910777142359702,5.604935377469676,6.2123671388367745,5.791948733055229,5.019504953401906,8.292828583685207,10.323006096963951,7.630246487509469,4.988504398871667,9.679889079484056
Gene_0512,11.371403508069942,6.707515351706811,7.042891466564564,9.031321260166788,11.243747495570103,6.960331708549548,5.33510043800359,9.262837212544813,9.598136146284599,8.012262900870454,6.883733480685098,9.988757461984093,9.056072009095928,6.463128966193015,8.098189462611343,5.2965849359507065,9.37178091287584,7.475532861234289,7.128578335230526,7.934251029695131
Gene_0513,8.080615398660496,9.78986012313112,9.182181062650443,7.687181442414395,9.52733629943799,8.801474507383226,7.146800727427926,7.750563683527028,7.703554222313758,9.010522686348404,7.265954770556716,7.2191816271567335,11.937514618867917,9.879470963494208,6.478798671149722,9.141881987884396,8.236700131310354,8.783102350520188,8.27468264913021,10.379285290970472
Gene_0514,8.69124068930289,7.875822603571425,10.084381153966035,8.466570082175744,8.242957158658117,8.62804520497223,7.812781953267267,8.018453985990938,6.826610822476255,6.497665560752242,6.00285922703512,5.216033426405848,6.240565277230887,7.651465931066149,8.206235164891273,7.457406873704719,3.288593019745284,11.149172715524685,10.172960245780764,8.891519702434257
Gene_0515,11.814981345106537,6.045271765032579,11.77525024125201,6.069571846498905,8.477475850582714,5.452325349731591,8.029388191088733,8.772332995996777,7.69061933773089,9.427754888180274,8.198028898974515,6.955170543244981,6.866373364395321,9.621827545231392,6.692515940386065,9.830805940969874,10.445423585663862,4.66257227530774,10.26585277460207,12.120845396889397
Gene_0516,8.504007522403857,9.198168370589645,10.074010648738318,7.449035369641956,8.364560447075739,5.3716009407537815,8.277270057060901,8.996223991289083,9.032326045852939,10.13084944719516,6.450395643728942,6.934786486653007,11.79101469198271,7.6993432524725804,8.400067574624655,7.865979916549558,6.356638347389955,11.247058421783613,6.944597176158789,5.74542895258614
Gene_0517,7.098519445394497,3.996587996548933,6.697425070033637,6.063742804295346,9.234857261854648,6.653171520880255,9.775607871157696,10.796967986138643,9.562350672575198,7.569223422279847,8.282228993411186,4.950030119711881,7.7324412549575205,6.279123063866334,9.388652762298598,13.145504778488949,8.999643271947619,4.017719702090667,7.277539614171254,8.244981850748909
Gene_0518,8.174714850520527,6.538373748782494,8.49058348527387,5.514998326161225,6.110182554629866,9.291595283207423,5.968673538240348,9.076423210984515,5.261072450687884,11.529651767583472,6.45146015519189,7.552666856393111,8.661226522180812,6.869300094997811,8.28681192214261,9.150713449040252,9.92122646500697,9.582994871945914,7.656379072394652,7.706736451912795
Gene_0519,12.698217116050065,9.899778136498584,6.156352687359573,8.199976327531104,7.329713722443615,7.729331532153781,5.541009684583824,7.176153531228094,11.623111546387825,9.158152601751006,3.0176771836970797,10.433446984995893,10.179259045818323,7.281429391387167,9.43452708756643,6.281201578365598,7.059488567467286,10.997092721339708,7.4565399202605835,4.260536676090018
Gene_0520,7.873393554437326,7.842823214171286,10.39673713874692,8.02867284435152,7.156835377119415,10.090112290462411,8.24158046500222,6.499954636868566,10.309995121083235,8.387323529033598,8.005851933358876,8.35581678282331,5.858663257166806,6.944692447643325,8.007165203665567,7.61067260995064,10.544856765633192,8.434811705454006,9.709807845272804,8.018790709151698
Gene_0521,10.112576967492245,8.795055513146307,8.02684097077692,7.973433822081961,6.091122747418074,9.013831440272622,7.919590530927242,6.996016079637591,10.212923541624143,5.499567948210398,7.155008209135132,10.055437497559067,8.631045881840507,7.904282144694485,8.502007086300294,8.358828342097683,4.966674907428157,7.301476229304077,11.233043309027497,6.681351730445665
Gene_0522,7.363397971791332,6.916758473381625,7.825969553363725,6.833754337351404,8.97348300431612,8.394626824580532,9.547095230214037,5.8981176676220795,7.319319034234193,7.5485547367757295,8.911293820177189,6.413557605585931,9.831307608516688,10.372831181035217,6.022255304728832,7.018254210212868,6.936136983415816,13.264772409354997,7.140199789584226,11.35525088431227
Gene_0523,5.46673600978678,6.020698067671273,6.626790936303598,6.308621377106955,7.464202531683003,6.582443594557004,6.361316814530853,10.316943992946655,10.44758724502633,9.898592996750631,9.047997911168656,8.185486131559104,7.005938618668183,6.093684990489816,8.725991406865376,5.652739214906404,6.012158141649214,10.30582651240962,11.801298083444173,8.786590276332962
Gene_0524,10.212914304589289,7.508303365112034,5.324651627824632,9.224343237237168,9.138578646540127,8.143337107760487,7.515249083789778,9.924421157162197,6.028533933145051,6.452438842218685,5.983786986479144,8.169945925271655,5.8242139757814835,6.631515638969513,6.588488875545604,7.478783335332084,5.025251107192046,8.174409984074535,10.494607301329356,8.270982744633525
Gene_0525,11.082642289602642,10.667996371753851,9.555470094495709,8.14937168527377,8.045000776490879,9.52759954472652,7.216658780991935,4.234958497065072,8.98400810820592,5.7378627401300575,6.0757175436192306,8.000447895991575,7.809750244893061,5.175848787368739,8.330983128266281,9.932279321722097,5.743316859468434,10.544966661697519,4.879658349740112,12.234648288741907
Gene_0526,7.177479139033033,8.291233993653783,4.21593285502866,7.875727867061383,8.456964355436384,7.827675791801011,6.8738378458952525,6.10687096294437,10.261053239074622,8.0616142699959,11.081504753033546,6.947035290410154,7.130410613255566,9.631188489192326,4.754050075992872,5.573073279694154,10.194969942706328,5.656132141553611,4.361897969394905,11.737054376146181
Gene_0527,5.2123647042515895,8.368238796656339,8.138170385448543,2.3787433667638327,7.465365953664382,8.89682649895822,8.708618763037721,9.807041367607003,7.225017370189132,9.425008884184322,6.621341863839856,5.17906516717445,5.404543248637535,5.075779089609171,10.019171935782389,4.970852981882887,8.548077681298606,7.468151611855134,7.794702853098737,10.727214590399399
Gene_0528,7.123145265569454,9.223203123099367,8.075126702762223,7.695962188734605,12.599938248772947,5.11731650856926,10.57826367087489,9.312813130979944,7.040950010736432,11.258637034883224,4.303779775222926,6.956466685401857,5.583035591461847,8.82416692974292,5.773871797625645,8.866127893482638,7.627127168356892,7.041292114687831,8.777294492066622,7.462756752123871
Gene_0529,5.822730313881923,13.602745979269958,7.025665633941711,3.5647818396959705,6.315802620557223,5.46544662325454,9.652291232081032,8.643305319183172,8.797425603580688,7.259955068325511,7.441299505886157,7.258137792784663,7.83761363172906,9.67066687072967,8.672150825010693,9.000225659241734,8.999117816498405,9.768884874763476,8.57630008308051,8.717696145357838
Gene_0530,10.377612482386313,6.669908163993776,6.288514840096986,5.628156801626288,8.365829127240511,4.2925355175617534,8.924308192119355,7.781613810998895,10.269279399642114,6.656165379070019,7.593363429164986,10.244406666586737,10.766271293556304,6.63969526849636,8.36356246517432,8.588837955368096,8.747306811242296,7.474848681368756,10.56276679624727,4.220593032756909
Gene_0531,7.157739530397832,8.895861465545893,8.914449623898687,10.705518061229526,10.396450786402575,7.428916749385553,10.59974248706121,6.571916512445091,9.861774765583675,11.621044956841986,10.429888213709939,8.211540767048247,7.336442456455756,4.942817407481428,8.621079275828407,5.769565544058162,6.413730672772126,5.618508398526657,7.0792153346866895,7.944061171026036
Gene_0532,8.54722916233141,6.798986729172073,10.138567412790366,7.583589484020068,6.424555133468962,8.452584534486872,11.927105667087632,8.670321133070235,7.274288745252786,4.945077287762592,7.561175358055859,8.469856250176232,7.22483821748886,4.669230723518001,6.298869220993132,10.909076921775515,10.868002007460921,6.226721661590804,9.345513574398844,5.642854430459653
Gene_0533,10.808632563989905,8.490471695788473,9.899282997233067,4.569813305634922,9.355274203849776,7.984651872630993,9.703858141581685,9.8297355961957,8.131569378949498,6.79834072180817,9.559392364358988,7.8796910011897445,6.254430092944715,6.1596955370846285,5.045671167375237,6.9794176808738735,10.205384092148757,8.355659599410869,6.940464588153919,9.609711876360159
Gene_0534,6.335046756553222,8.190700548665557,7.640739254548969,9.558261251176704,4.8455432581609985,6.299604508370688,4.723508681810933,7.48080655638146,10.422855007264861,6.989105580692946,6.978632123608699,9.743448848368272,10.1370991169106,7.82285786546242,9.369429708099783,5.846090918244107,10.755948667850827,12.297412587874103,9.04243158237745,3.831336757314399
Gene_0535,6.883539475204431,9.225650643338643,7.157034005667274,10.544397108500196,9.17631452887173,6.587048998468407,8.064529621542505,6.21233355872182,7.6348302431751165,6.8908135191348965,10.349523600466076,12.23202411366199,5.137623333528496,4.153567427580496,7.509655156297229,4.963168602342635,8.092423207341835,9.497872227611854,10.98828379453365,8.402789117430562
Gene_0536,7.613689550300842,4.0432301668538315,8.052370298371597,8.142574521098924,9.277913628425491,6.583023796941818,7.12989479952828,5.043995489391632,3.4174143862318695,5.7830058184064335,4.859348371493967,8.673424590841222,6.963731886666285,6.9235257398504215,6.031173907649576,1.5348691349751329,11.016621497495102,5.999458954446423,7.175159860300186,5.090215669421379
Gene_0537,9.943860686881267,8.286857874074649,6.347269429468263,7.215540777311952,11.35635984424974,7.854061136237443,7.636532924768188,6.11723702772147,4.210837699055395,7.679922652841311,8.650970224649235,10.19916892865534,3.503006931000689,5.749807345953942,6.8385178188871,7.993038302853597,7.7099326169431555,7.756622628625461,8.81619211713989,6.193413778441782
Gene_0538,9.868282884467389,8.866904883398961,7.360335471743841,11.20181598377783,11.112832071143533,9.865790710387618,1.962886458864415,11.157890185435951,9.589517044943868,12.012817275425874,10.474929183467077,11.156685354994572,9.757309700360757,10.697386397291025,11.98824748146888,8.433109476756412,4.855538911843741,7.3850781999697155,8.779891198766874,8.149775168743115
Gene_0539,5.506876067681147,4.737864749610042,6.517674662730341,9.615479111968302,11.160679541645939,9.833135227555402,10.114854574228271,7.838368853672884,4.515835084588073,7.0895588382345895,7.482471176255243,7.005895026328636,8.109389730749252,8.8828395197859,9.706030376486995,7.443760271267331,4.192481188710813,7.03424456141773,8.087420793983968,10.445615844266817
Gene_0540,6.864384315631789,9.025087256798804,8.580175799270865,8.087801066246778,9.861066638649183,6.678317606494838,6.849627100712967,7.976198353811544,6.7197069898126,9.0160245821092,6.573615391267735,8.45260841549027,7.799654462426487,8.429851929553411,7.080517209873921,7.321823410946346,8.1920185359941,8.404149012322625,7.991596169217688,11.410724713026168
Gene_0541,6.018526162517432,7.871592410094573,4.852741955766031,8.744162957334773,5.769506927246372,7.443379488246848,7.255871349337348,8.561782253202344,6.89441816490964,6.809388604612035,10.871712928171796,8.569133580949053,6.877898295955464,7.4983326563775385,11.29070990454149,7.529670243497806,6.621446753695224,6.630007699747215,6.901747038020845,6.811004555146555
Gene_0542,5.440704303301514,5.751599806106044,6.34135925127726,9.183142036906196,7.237525425454253,7.58567662181192,10.540176050509794,10.590014299876836,7.43575011372453,6.738272978633182,6.271139372652924,9.385551539416475,7.590585532955425,7.22701021935442,6.372670849724894,6.4606671819772234,8.64011638298649,5.369123468225476,9.989737387575877,6.932310712370163
Gene_0543,7.700728111496415,5.326044083718891,7.975268123515271,7.34335811461888,7.899838802287067,10.94341779672378,8.355396091580479,6.410681631708393,6.577360178906863,9.190262371827536,10.597386581986848,8.5638360415021,9.37742548910954,9.21947544667341,10.838128826715042,4.1008196545479345,9.334437878609057,9.967472087807128,5.322552587728853,6.2286636319871675
Gene_0544,6.298434502743693,6.542419607245233,7.0365658981289485,8.485205626109883,9.73134930233474,10.162633915537073,6.324353877664437,6.310594002594034,10.631643680032447,9.29348787083729,8.165729683737993,8.946673351109935,7.9403924362971186,9.04916936609523,7.327866606988519,8.537609868878462,4.978907899261007,6.624431410349138,6.645977646419313,7.251219933586172
Gene_0545,6.146973490440503,6.932912748353837,4.971171875203758,9.097400952789801,7.834972962177211,4.5895847844479665,6.330340178906654,8.673202855124334,6.913956107228421,6.6061170797238065,7.8508146459838475,8.687195070356433,5.127295085921679,9.10025696243576,6.399413436785247,7.964144063500402,7.929159718616981,6.945867763520452,5.952680507738571,7.428626903815473
Gene_0546,11.25066061815039,5.276649939072739,11.38462603820975,7.480557657846935,8.070742834177278,5.826578377230545,6.4574611666450386,6.9941806999239615,5.908610058244175,7.582164085258256,7.185968216386458,11.701562284871468,5.668051628639078,8.205381033497174,8.49569256380365,5.859358902696325,9.373654990905678,7.203345974236743,3.0152206968338655,9.31969922420913
Gene_0547,5.766118231795272,5.904450107721802,9.375804165784796,7.3056770351631,9.835544301103,10.420332190730637,6.710143079355404,9.58652499191006,6.489078397214236,12.466231834264352,6.6140859909375695,10.052174881920008,9.68758005176315,8.632175644217867,6.658913677166634,7.697205016117182,3.692823774110896,8.448840076764501,8.69923066205677,8.266998838122744
Gene_0548,2.053387657414885,5.468727109820378,6.503818034302675,8.583317866378092,8.578677811285969,7.659552416057641,9.270491073207914,5.9475152493942005,9.220470011387992,8.949484209679783,8.75510946567582,7.635919137828688,11.661487649662524,8.986391376979757,6.063328273492882,8.496610951471968,9.504966754148438,6.823782802151381,10.178544493862198,8.764067411432022
Gene_0549,3.315043324669306,8.599343954675852,7.1879416911745695,9.074359629083473,9.888429680503629,8.390324094283637,11.33050446788939,7.642586230873008,9.24963564610775,9.609885147274694,7.805308062214534,9.557548615955564,6.810654025675662,7.154863161957563,5.375022619327375,8.482818232740094,8.650503351708688,10.358526317158459,9.582280008711766,7.430408886705134
Gene_0550,5.643640625331447,8.865700805039948,10.221506344829283,9.510369947607886,10.168955049714576,7.576220937603515,7.066762063648709,6.526197295536402,7.888207066772809,7.842818408062361,8.413355257078232,7.741405085928984,7.732744540546458,6.446611894055712,9.883238027102982,8.153036124487423,7.651112131429436,6.505141493501591,5.3361737792178285,10.615928385098687
Gene_0551,9.109277416263614,4.752164314860066,9.526284601419313,9.844962340466218,8.248752244601858,11.196221791503518,8.433439284245766,5.16635294410162,8.730338002096643,8.489794603425459,6.793406302443691,9.14711767375485,4.6646694676182765,9.981133654885578,6.243756592789095,6.030107749765936,7.772350455385046,8.86594585608727,8.32784812718686,6.5146816684552435
Gene_0552,6.987821417616223,5.733915305245076,7.55064019674026,10.15004242902182,7.991474124712248,9.718828509518906,10.910802675452384,6.823962961926066,7.6268534938892705,12.342385722124991,10.88868682395989,4.655190948375295,8.774296632121812,8.001119984679391,9.652906221717524,6.51004246502989,6.320783255918656,6.647858569412781,6.856142907603134,9.630648333618028
Gene_0553,5.63759765370224,6.754772200081362,4.421975218997117,10.014235646824746,10.54206019886228,7.345853138272427,7.404101270373554,8.906443804565795,10.94896401475651,8.817221495127834,6.604916115049771,4.76235485602712,5.769747474673025,8.146438900624931,6.689344953598411,8.389935411981517,6.894151967527532,5.883707137411177,5.645936737093858,11.12470901874646
Gene_0554,9.777975498367287,11.461035903655917,9.079901801510205,7.140017182770322,10.646681844979875,7.933863997276465,8.441683540580705,7.914351241848962,2.106191561431971,11.209470024589706,8.982007891915506,8.65964612173702,7.8764478754588785,8.326855640772262,6.805442128307504,9.233158704614542,5.385803311201736,8.372136864941094,9.12314694114221,7.602661732354194
Gene_0555,8.741735584942049,6.0173312155315,6.0683464582080715,8.473434242052786,9.357099309242104,4.250268688996578,9.044041270221534,6.913596999247326,7.614387825385175,5.320964152869926,6.296765519626584,9.932250651060622,8.065726747960426,7.234443196580883,7.76702329473793,8.978423649328603,8.880988992326676,7.8499459992063985,10.185918221793337,9.940925273813333
Gene_0556,8.826744058260791,8.109223565820141,9.314642190239079,8.628534843602367,10.121600143611895,9.799122753476615,5.963492197164543,5.828073658516587,6.5975009111918475,9.952277380133843,4.847382006457509,8.789514778215986,8.725086182185922,10.325296117372385,8.360677381327775,5.313581218832199,6.081290078703754,5.636008956204351,6.924112067333719,7.634196865152147
Gene_0557,5.669116947557886,10.941323981304578,5.349437256095118,10.692206847724961,10.37032606287868,9.79660509937807,6.612466785006499,8.684901758353803,5.445257732898764,9.821814070067498,7.852030436927462,7.181359570826629,5.552510306687461,3.0449877627419664,5.922918285928488,10.225596391225814,7.194333143050392,7.661342285769905,9.311108716576905,11.61133775623253
Gene_0558,10.650009309891278,6.055329992367624,4.114858857125187,12.719228518200207,12.537983223318907,8.376907192858566,5.459023508836356,9.926453067787879,7.78403262797478,7.774037753786779,9.788917686210258,8.668749493746597,5.62837017797011,7.350516129836052,9.322305857322693,9.020504444810037,8.524033148716951,9.866845908951728,7.27656602436547,8.357339550438144
Gene_0559,1.2488417996447998,7.100699612314372,9.52780581715129,7.219211065765715,7.067545216565776,5.917094096450363,10.00673178545829,9.096926547081141,9.65082919564617,4.54757207608422,7.6790999134687326,7.439777984499988,7.438856586802895,6.767944912564088,7.307791456439969,9.699289565413304,4.174297293304342,11.554589536060908,8.967682250052922,7.915336208679575
Gene_0560,9.813668292745852,5.0963305096631295,6.670598189697972,7.757849135218892,10.731120740864355,7.907006837746884,8.900109342370293,6.8208420081277445,8.973684137934981,11.354479185948914,9.991053383348229,7.837088024444241,9.35098169453094,9.155033909214424,9.01317534339455,10.223906721720818,10.208955407674933,7.745682806250231,9.283758122955538,7.233810157680413
Gene_0561,6.153855207368845,7.4610124885920275,7.847443696520835,4.676838021644016,9.720665118833441,2.465349154795204,13.429633878972643,11.003758267592637,7.477982551655373,8.018852721127546,8.605943747174566,6.821679224022116,8.385238295173872,7.712000044596678,7.811454565538068,8.362922126961278,5.372944403292012,8.079139448267297,8.326895493234954,8.257699242711828
Gene_0562,7.568338489127691,10.275715551938744,7.2926948902368975,8.45465181364638,10.594595067851092,7.841247719959376,8.428926534935103,7.8072307273702055,10.474739587127198,7.484550876827409,10.566709154576412,7.792824210705871,6.281080553103966,9.358746341148242,7.390664332488688,9.241001798198326,2.541191230152532,8.010410523789893,7.080789402485039,5.873482626937443
Gene_0563,6.893517996320401,6.852593711414697,7.904028410298838,5.265347077430088,8.632547560519427,10.732429570411576,8.561856993895653,9.617977218458018,10.18912490922759,10.472979024368353,11.74027738564261,7.00159600344814,6.5630320296777676,9.56693129664947,9.4165324393148,9.551350599231379,11.778564908500504,8.022739817596989,8.85231311929237,6.03922349703305
Gene_0564,12.270642247951915,7.326910157581778,7.38356814367834,7.306500217983515,6.710208282711324,6.541125902304701,6.95259143422095,5.26840814389811,6.429364159473524,11.897926222895238,9.471310287282737,9.851808353455436,10.35441757483383,11.66826912872478,4.4571548971123125,5.540233769426919,6.392552678210629,7.060540407020804,7.398861218829502,7.106044894387918
Gene_0565,8.438617826264109,8.070590781490433,6.554330409643501,3.6489024460248602,6.014262589242604,6.901522693374849,7.505841126384561,5.740665081378927,7.0183870670071595,5.738025223028828,7.748361296903334,5.85381734327477,6.3021906872590705,5.382631738021722,7.6929986088604325,6.2671044600952035,9.813568533350859,8.811700533385798,7.860296263632714,6.405029005312423
Gene_0566,8.761040610632605,9.381401778697274,8.28537682440326,11.20740371093386,8.919274636149632,9.827214435136069,8.267130831071956,9.351328906513952,6.40643753466165,7.083203273574412,8.698727106964759,8.684198963114763,9.015223645886495,10.200785784557459,5.150057656369176,6.051094904779408,8.459145282148507,6.551272736393079,14.755536482578723,9.031439238340273
Gene_0567,7.843338302139686,6.969061453832282,7.039675433613911,8.060281322630354,8.223963865242515,7.086601710612974,7.453695506960196,10.688569150469192,10.769009925302068,8.504067959869754,5.317480545526525,9.077006313278087,11.108564883222051,10.739562203924757,9.468851705619334,10.844845910571642,8.106768544958044,9.25620593966741,6.63844886734964,8.584530912311424
Gene_0568,10.659068487941049,6.821153177026218,6.277113141071427,8.194977878047395,7.546675592552001,9.29829544214084,7.093480948105915,11.436879231205427,5.4206478040778885,10.507469572439469,6.470301543383794,4.408034530831953,8.475750312697734,7.490784027972233,5.780781264193939,4.637246216569472,7.983278425457087,9.951673783247635,9.169906986172888,8.11341329767853
Gene_0569,8.95769514643547,7.945571735244286,5.140551513939258,5.1582120295531135,7.593662942030642,7.678693427267851,9.701965357013531,9.514608447549495,9.210266031517898,7.439434573845639,5.2386956597797205,8.824142274132047,9.050338626524336,3.2229370750446282,6.331323626834674,6.617891245212208,8.236700402246873,6.393279134468612,7.92373086235072,7.578930119294016
Gene_0570,7.6817010569245445,6.567211412598508,6.722029891866645,5.839465880438615,8.760134881147664,9.142205257182736,6.458764099749322,11.041280192034089,7.370797105115902,11.060371247593121,6.7157456523367935,3.946844446801129,8.804395649824702,8.497090210237975,8.068787590615166,6.7155350431120215,7.930855549028362,6.977481084260946,7.395300867336498,9.683264511530151
Gene_0571,8.368434459060188,9.219902774663954,7.5362629867484205,7.3159653083904495,5.693034938222713,7.259926774863606,1.3577708888217224,6.8195560673887305,7.836251645618322,9.127347308540312,7.462644244950086,8.695347084489999,3.640422677219509,7.886326295586101,4.640994414173193,5.583392968681334,7.6256689042722785,10.55252797574711,8.742413526940117,8.036461994274234
Gene_0572,7.960939221065796,6.572742213591066,6.912033173254633,8.854752090941595,5.229278963111011,9.186108100566042,7.222985865762294,9.651114149739131,9.922186914464167,4.65383197498852,6.836838473545564,6.288944624118752,4.374544069853714,5.934933447581178,12.88251169053068,9.21901979242488,11.834575937211508,9.658196880036671,6.5163136779830495,7.236457606651914
Gene_0573,9.176872360480615,8.875012406946073,6.845315968583332,4.980013658841586,14.575522374777478,7.717700655314388,7.3485222136347605,8.226668927810604,7.514542821377943,8.245457815410967,10.573894572232838,7.750903040627152,5.674579121344477,7.676712411042778,7.071196437180179,10.847797874493702,10.342238129475142,8.215050000861599,5.442528290361487,5.548215473120108
Gene_0574,8.030246523169108,8.672645938642562,7.25075436134789,7.039660831585532,6.814401533642706,7.953212079512108,3.23447529585387,5.79734674246058,6.745898309105299,10.41500638990384,6.3723727161421415,8.360936283662413,8.453085501861992,10.595833011321524,10.5251548139283,7.8849940624101675,7.049030517621114,6.672333794348619,7.517873555068438,7.1319332913528
Gene_0575,9.107254818716465,8.840619634970409,9.183602382290031,10.518567422872337,11.725738242800354,8.249326786815114,10.198927542791306,7.2966796323315695,10.370013967166031,10.123018314351688,10.016831939885982,8.188139682383047,6.663283672018222,5.210943124269047,7.919925584957801,11.066025084498365,7.380310197271854,9.57025317092011,9.687902801037863,7.432627558145654
